x	y	z
114.9204814	-691.8962215	-290
117.8032614	-606.2529555	-290
117.6289194	-651.7398655	-290
120.6661254	-524.4749145	-290
120.6317954	-678.4409695	-290
124.6565914	-658.9286615	-290
130.7805964	-552.7851205	-290
133.7363434	-691.4803535	-290
145.2325684	-604.7330305	-290
143.0831224	-518.0241655	-290
146.0333084	-579.4610485	-290
150.8405714	-642.2839465	-290
156.7574794	-619.7394005	-290
166.1074164	-587.3046245	-290
170.0432834	-554.5447735	-290
174.1047364	-663.6850585	-290
176.5453734	-648.5642755	-290
187.4213324	-531.5455445	-290
191.3696444	-608.4697985	-290
198.1388834	-636.0774525	-290
201.9857424	-653.4420025	-290
202.7929744	-599.0676635	-290
206.1597574	-550.4523055	-290
213.4759924	-677.0848095	-290
222.8800014	-619.8256525	-290
221.6953634	-642.7909945	-290
225.2569234	-626.6582785	-290
230.4535094	-689.0240965	-290
230.4064724	-572.1587295	-290
233.7222374	-550.2951015	-290
237.0896304	-615.7735995	-290
241.3712404	-674.2697925	-290
242.2991414	-529.6374325	-290
242.8607024	-659.7145675	-290
249.6751174	-611.0138085	-290
250.6571724	-618.8928865	-290
270.0093184	-644.8837545	-290
277.6388544	-528.4328635	-290
289.4332314	-602.7236185	-290
281.0593514	-616.2351415	-290
288.5672454	-680.6687215	-290
290.0842134	-553.9403495	-290
112.7675394	-551.2331435	-290
134.4416494	-570.1942905	-290
208.4365804	-657.7556145	-290
265.8496584	-658.2944195	-290
160.2907914	-564.5953035	-290
178.2018904	-588.6498925	-290
175.8841924	-633.9208145	-290
183.0836264	-629.4979495	-290
238.2283854	-649.2639935	-290
122.7159384	-622.2328615	-290
155.6774424	-529.2016325	-290
160.9145944	-688.0174355	-290
166.4891174	-691.8460795	-290
185.0469684	-557.3091575	-290
200.9876474	-620.0329595	-290
126.5052464	-632.1873735	-290
130.3594834	-600.1965975	-290
134.3425524	-531.9853865	-290
141.0723484	-589.1009345	-290
158.0688954	-675.9921705	-290
174.5422054	-596.3497145	-290
181.2454864	-643.1987975	-290
202.3258364	-588.7502465	-290
200.4731594	-629.0285605	-290
206.8740604	-664.9095525	-290
223.4289354	-586.4971565	-290
232.7460674	-681.7910005	-290
244.2417714	-581.3436725	-290
242.0355044	-596.2029005	-290
242.0924764	-548.8630695	-290
240.6722544	-629.0226585	-290
265.8459104	-520.6504715	-290
269.8735934	-586.9994675	-290
273.5229124	-671.3450195	-290
145.7167504	-610.8896865	-290
164.5185534	-520.3200345	-290
118.4231734	-750.6154015	-290
123.6976724	-841.0001115	-290
130.2271314	-824.9274755	-290
132.6581814	-833.2141685	-290
134.7049164	-718.3596855	-290
141.2530624	-764.3741595	-290
143.2448164	-784.4740155	-290
156.8853194	-834.2414245	-290
154.8637404	-803.8495735	-290
154.6814244	-781.2313975	-290
156.9828684	-737.6327905	-290
167.0043544	-758.7349745	-290
176.2630684	-784.0412165	-290
177.6433014	-864.1197185	-290
177.2541594	-726.9089765	-290
181.7935684	-746.2841905	-290
191.1136274	-757.4805615	-290
193.7586804	-892.1035695	-290
194.8863094	-737.4003575	-290
190.2074244	-876.9066525	-290
193.7928484	-852.9665795	-290
194.2909544	-804.2417535	-290
199.9361824	-836.0705925	-290
207.1251664	-769.6930465	-290
211.1240554	-867.4883115	-290
215.8256744	-852.2712345	-290
216.6517144	-813.4896115	-290
216.7368554	-716.8527655	-290
218.2278504	-745.4274245	-290
222.1004024	-835.1749315	-290
220.3859184	-775.8696115	-290
225.3863864	-852.6440845	-290
227.7686174	-881.9338015	-290
237.2232344	-811.1473905	-290
237.5270914	-720.0122175	-290
246.0228204	-787.6113915	-290
251.3166124	-718.6543445	-290
251.1991874	-833.5186315	-290
256.0551734	-877.3955035	-290
255.0104974	-774.6455085	-290
268.7723164	-744.5575335	-290
271.9651414	-758.6511995	-290
272.8720274	-771.8667755	-290
273.8790884	-713.9742925	-290
274.8126374	-733.4589525	-290
280.8201034	-799.4512965	-290
287.4095674	-852.1517595	-290
109.7002894	-712.7374495	-290
117.6660664	-792.8028835	-290
154.3100734	-818.6074775	-290
229.0011114	-727.1826785	-290
254.8379054	-818.5152695	-290
255.6729514	-890.0308905	-290
272.7326124	-821.0608545	-290
155.1048064	-722.8558985	-290
230.0066674	-758.3656665	-290
237.0417554	-754.3263485	-290
291.3469704	-848.6425255	-290
283.4216674	-861.4224265	-290
201.8026034	-862.1826535	-290
287.6019154	-761.3572765	-290
105.7617764	-801.8562325	-290
115.5827424	-743.9078405	-290
116.6852964	-819.7518885	-290
117.5403064	-779.6735745	-290
117.5958394	-760.9352625	-290
126.9565634	-795.8653525	-290
135.5954534	-850.4945115	-290
153.0881904	-868.4448215	-290
154.9681084	-840.4664835	-290
159.8994084	-821.5310365	-290
174.6500384	-814.1011915	-290
190.5766794	-749.4687015	-290
208.3921414	-872.5297405	-290
231.5700754	-839.8675525	-290
234.5371414	-832.6519645	-290
251.4591844	-802.9735825	-290
264.8081814	-862.2784105	-290
305.3954194	-750.7538565	-290
306.8579344	-859.5278055	-290
314.9986794	-840.5282745	-290
315.2768454	-780.2345165	-290
316.2596154	-888.6002985	-290
320.3228424	-803.5447575	-290
327.0630584	-718.7192115	-290
327.1231344	-870.7577435	-290
331.2523664	-817.2882845	-290
334.6230854	-760.7711635	-290
339.1661574	-739.1585245	-290
338.4962464	-791.2915095	-290
341.4206034	-822.9008865	-290
347.1634364	-767.3367835	-290
351.4199474	-880.8760305	-290
354.9925424	-755.3302065	-290
353.7728044	-716.9946805	-290
360.5944284	-845.5978585	-290
365.0780904	-729.6258465	-290
373.2610574	-768.7159275	-290
365.0131034	-894.4401655	-290
380.2575364	-893.7016235	-290
378.9963124	-792.5126185	-290
380.2879534	-752.8571835	-290
389.1438314	-821.9404525	-290
383.9067394	-859.7177505	-290
398.9085294	-818.0460075	-290
398.9427534	-730.7352505	-290
400.0905434	-796.6615745	-290
404.5495634	-879.8245435	-290
411.7202734	-852.6760425	-290
414.5017054	-805.9315705	-290
410.9428894	-791.1200585	-290
415.2839234	-733.9176295	-290
417.9470894	-709.4448755	-290
417.8199154	-763.6859425	-290
419.2165464	-866.5911615	-290
419.8064694	-769.4274835	-290
425.3584954	-781.8639935	-290
429.3813804	-765.3778525	-290
436.3231334	-751.6463795	-290
436.6453374	-854.7871045	-290
440.7644784	-767.7291725	-290
445.1731894	-830.6147035	-290
443.2171684	-791.4803035	-290
443.8210124	-876.2148745	-290
457.0665344	-758.1507645	-290
459.6731634	-871.3999005	-290
460.3895424	-778.3583565	-290
465.0051234	-800.9625535	-290
464.6306014	-773.5093845	-290
465.2236864	-812.8697095	-290
475.7310154	-851.6662225	-290
470.5422484	-748.9229245	-290
480.7989834	-889.1110115	-290
485.9246874	-765.0298635	-290
305.2490414	-840.3969075	-290
324.4878064	-738.8474995	-290
378.0893684	-824.5194595	-290
395.8524704	-719.2190905	-290
478.5616394	-796.3421255	-290
345.2106394	-864.3974835	-290
363.5035954	-715.4359745	-290
398.3995804	-762.9265705	-290
398.2561464	-838.6583245	-290
462.7675054	-855.7013385	-290
467.9693284	-879.1885845	-290
476.6134334	-783.7071055	-290
388.3083474	-866.2526595	-290
476.9747204	-831.2870805	-290
478.1519194	-828.3010615	-290
371.8109454	-747.4333225	-290
400.7823974	-712.9519395	-290
410.3052414	-873.0637695	-290
481.2004824	-859.0322305	-290
313.8631444	-539.0645645	-290
312.6616154	-528.3000435	-290
313.3477204	-622.2082435	-290
313.2414414	-507.3480145	-290
313.3718594	-640.8395325	-290
317.4497074	-587.0482585	-290
319.1347104	-670.5876185	-290
319.4242674	-629.0201455	-290
323.1045274	-610.8908985	-290
328.5720984	-555.5218155	-290
331.6358744	-560.0473385	-290
331.5294854	-633.2781605	-290
339.7028914	-617.2053705	-290
335.4203194	-515.6068295	-290
351.2724024	-626.1022105	-290
351.3538624	-556.4692725	-290
355.3653904	-518.3924665	-290
361.9401364	-522.8616265	-290
364.8564814	-552.2979425	-290
373.7754104	-571.6822735	-290
380.9574594	-618.3960145	-290
383.5503014	-685.5544485	-290
390.7931254	-588.0462615	-290
392.1857544	-508.4544275	-290
404.1221944	-618.8343685	-290
410.4668004	-667.6858495	-290
418.2273654	-516.1707195	-290
421.3611304	-610.9347805	-290
429.7273574	-568.4020805	-290
434.9756254	-515.6047545	-290
438.2102864	-682.4993845	-290
439.3111214	-537.7111855	-290
439.8229584	-637.3524715	-290
440.5797704	-594.2737905	-290
448.3506854	-617.2141545	-290
449.7800624	-564.5030975	-290
469.1432984	-650.0240125	-290
469.7327304	-602.7691445	-290
469.4265124	-674.0869455	-290
474.4940344	-612.2069135	-290
471.6806174	-555.2423935	-290
477.7275124	-539.2572255	-290
479.3870564	-510.8814685	-290
484.6925874	-562.9562165	-290
485.9694044	-621.5971195	-290
489.1315694	-519.7054135	-290
331.1039534	-536.1407585	-290
360.1194374	-592.5135195	-290
364.5714884	-683.1660895	-290
364.3938104	-691.1175265	-290
399.1898114	-643.5278525	-290
419.5654004	-686.5837725	-290
446.2574054	-651.0203285	-290
465.5788464	-691.5778495	-290
319.7477854	-559.2146295	-290
324.9855464	-666.4721625	-290
374.1956954	-605.8354955	-290
412.0247954	-661.2603385	-290
473.3874344	-686.0557725	-290
457.5119514	-524.6943755	-290
314.1863654	-673.2346245	-290
328.9756574	-580.1005015	-290
333.3480574	-637.3259225	-290
344.2372674	-638.6619735	-290
354.9553834	-523.4468275	-290
369.3117654	-515.6518625	-290
378.3302614	-653.9723875	-290
396.5398694	-636.8806395	-290
399.8648174	-548.5404835	-290
403.2340194	-531.8266445	-290
406.4879344	-579.4190105	-290
422.2977094	-693.7239065	-290
417.5312604	-624.0873075	-290
435.0886344	-584.8568035	-290
457.3432004	-630.9235035	-290
460.0273954	-665.3970425	-290
359.8437524	-638.7226445	-290
482.3269594	-645.0836085	-290
306.1061374	-331.8836535	-290
306.4607174	-374.0363165	-290
315.9437804	-413.5345195	-290
313.4742444	-475.0693775	-290
317.1698904	-381.8107295	-290
321.7054334	-454.8076505	-290
327.5563534	-378.7119815	-290
318.6772754	-361.5912845	-290
337.4005944	-465.1785325	-290
340.7465104	-410.2894125	-290
352.2565134	-379.5584675	-290
363.7794694	-327.4520925	-290
364.7329454	-483.0172755	-290
368.7982484	-444.5548495	-290
371.1083594	-398.4446025	-290
378.1728134	-365.2609635	-290
386.2673724	-313.0090865	-290
395.3593714	-464.3405295	-290
390.5247964	-341.1990245	-290
395.5015074	-390.5618095	-290
396.2741514	-486.9164395	-290
401.7523774	-365.6736515	-290
404.8219954	-344.0990645	-290
416.4348094	-388.0936095	-290
411.1779864	-327.4636325	-290
426.2043794	-327.6690845	-290
430.6520544	-455.8787485	-290
429.6309344	-367.3323175	-290
433.4936074	-427.0387965	-290
442.6769874	-318.2010385	-290
446.1926864	-346.4793115	-290
459.0548444	-367.2110485	-290
469.5239914	-326.0800195	-290
471.2905244	-355.1941795	-290
476.7319174	-374.7435715	-290
485.9342204	-459.4718065	-290
483.2707804	-376.5430575	-290
320.1064434	-390.8012765	-290
353.4156334	-326.8238995	-290
365.8007274	-377.2676175	-290
373.0546814	-345.8011505	-290
380.4482394	-384.8813945	-290
392.5284024	-422.4224145	-290
421.6014064	-351.6110115	-290
440.6839734	-486.0412785	-290
464.4997284	-460.3648515	-290
491.7421124	-445.0023745	-290
326.0784244	-483.9845825	-290
342.3108784	-478.1140805	-290
390.1364554	-438.7002765	-290
397.9511894	-435.5289165	-290
419.4229244	-329.1666125	-290
436.5697004	-316.1977015	-290
450.9494024	-455.3864395	-290
346.2891734	-442.8048155	-290
346.0928924	-435.2592465	-290
323.3737844	-319.6203325	-290
341.2377784	-380.7014425	-290
354.6203204	-442.7388505	-290
380.4477464	-337.9402385	-290
412.8848684	-482.5222255	-290
427.4445404	-443.7912555	-290
450.6987894	-310.1767075	-290
304.8151164	-265.7553095	-290
309.1112514	-170.9127025	-290
315.2938504	-116.5663675	-290
317.5359604	-258.1437585	-290
321.1855324	-188.1895855	-290
336.0173584	-280.6739895	-290
334.0486554	-131.9963765	-290
358.1949964	-237.3057785	-290
365.1558434	-198.1098935	-290
367.8258484	-186.8039575	-290
365.8414554	-275.5585015	-290
368.5616374	-220.2222985	-290
368.3960344	-243.0862365	-290
372.5906224	-170.5474315	-290
374.3251334	-272.5552655	-290
382.5264084	-183.5255495	-290
382.1361204	-257.7035125	-290
384.1702454	-110.9181395	-290
390.3140414	-155.5360655	-290
390.6277104	-290.5837245	-290
394.8705154	-204.4281845	-290
401.0221674	-265.1706495	-290
407.5834714	-174.7189755	-290
408.7971204	-121.4162765	-290
412.3458454	-155.6050645	-290
428.0753094	-260.0111585	-290
430.1505844	-166.6494195	-290
432.5186034	-237.5953055	-290
434.7366774	-190.8487305	-290
441.1760384	-269.9075545	-290
440.0769504	-227.6129295	-290
446.8042324	-132.9412675	-290
448.8323104	-146.6229075	-290
462.7916794	-282.6541645	-290
464.5115004	-257.9043455	-290
476.0773814	-185.1254625	-290
477.4533754	-269.5272685	-290
482.7472514	-156.8855945	-290
483.3939384	-249.7249355	-290
483.2868974	-230.6832115	-290
485.1931134	-162.1509385	-290
487.9398184	-284.2741805	-290
489.5945394	-138.7858155	-290
315.9227124	-246.2354015	-290
315.4563834	-137.7286125	-290
324.2313874	-142.8569425	-290
343.7003954	-198.7133905	-290
348.2373554	-281.0948465	-290
387.6734384	-222.2991675	-290
463.4434114	-198.5225385	-290
315.1606134	-281.4334495	-290
323.8476754	-154.8151635	-290
335.4138124	-211.0802485	-290
353.6215054	-126.7821765	-290
403.6794784	-227.6670165	-290
438.7422764	-206.8136235	-290
481.2202534	-205.8463235	-290
427.9283504	-140.3774935	-290
427.1451014	-129.7708545	-290
314.3582994	-215.0553985	-290
332.7829684	-282.5839125	-290
335.8271154	-190.2251825	-290
342.7425634	-135.5525815	-290
367.6125664	-233.8991145	-290
382.3588204	-275.2363105	-290
389.3186304	-278.8119685	-290
396.1474534	-273.7249685	-290
405.5032834	-135.6975445	-290
440.5640434	-212.4424715	-290
453.3667064	-213.1438025	-290
470.1155114	-126.6509005	-290
467.8100594	-267.2111225	-290
308.1899914	42.9345825	-290
306.6236274	-6.51025149999987	-290
306.9881174	-43.3270575000001	-290
306.9673804	13.6083484999999	-290
318.4113084	46.9465995	-290
322.1035594	-8.11273949999986	-290
331.6526244	3.55473949999987	-290
330.0223374	79.6183885	-290
336.3617244	40.7694594999998	-290
341.9517764	-10.8997095	-290
343.9402704	-87.3729345000002	-290
349.0871834	-54.9833435	-290
349.7790104	10.2307765	-290
354.0596214	31.5818305000003	-290
351.8875454	87.1033155	-290
363.0127454	-83.6900105	-290
361.0050174	-33.6702734999999	-290
371.4549084	59.6737754999999	-290
376.2725314	-46.4746144999999	-290
376.0892584	-38.6614905000001	-290
384.6730224	6.1565885	-290
386.4462454	-10.7683215000002	-290
391.1190034	-93.4220614999999	-290
391.9400174	54.9765145000001	-290
398.8363264	-80.3541995	-290
401.6641864	-60.1653955000002	-290
404.8716684	50.9677345	-290
407.2261074	33.1183325000002	-290
407.0186664	-28.2091755000001	-290
416.6937594	-61.2757234999999	-290
417.6691434	-15.9684514999999	-290
425.2914114	60.5753155000002	-290
425.2000514	28.5986655000002	-290
433.0891594	72.1862535	-290
437.3373894	-8.76484249999976	-290
440.2825904	36.1575185000002	-290
446.5549304	87.4901915	-290
444.5055824	-29.5985285000002	-290
455.0791854	-80.3110404999998	-290
468.4309864	70.3353634999999	-290
469.6490154	-66.3063965000001	-290
474.9568854	81.4236085000002	-290
476.1688074	-45.7135604999999	-290
479.6083494	-22.8352765	-290
486.1674174	-36.0299734999999	-290
317.9361144	78.3413905000002	-290
321.7811244	25.5077575	-290
338.2498564	-30.2583205000001	-290
390.1717474	33.9137055000001	-290
457.9634344	-22.7419745000002	-290
478.8702474	-69.6476244999999	-290
334.2206614	-61.0340274999999	-290
355.3143054	66.7555415000002	-290
358.4675094	52.5830485000001	-290
369.8525694	-13.1636465000001	-290
378.9607514	37.3567954999999	-290
383.0190564	81.4715365000002	-290
440.1291344	-77.5548755	-290
485.1506034	-92.0752655000001	-290
447.5610874	56.3927484999999	-290
448.6110074	13.3534395000001	-290
454.3376644	6.06817150000006	-290
473.6615864	63.0803864999998	-290
472.2270964	19.8812295000002	-290
311.7723184	-56.4546525000001	-290
308.0316654	-81.2977814999999	-290
320.1773094	86.9682355	-290
361.3479134	14.5244465000001	-290
362.5154094	3.10266749999982	-290
369.9885154	-60.9689954999999	-290
388.6956724	-28.4524234999999	-290
397.1114854	-60.0349955000002	-290
403.5626584	84.2022385	-290
406.1675724	65.5049595	-290
414.4786404	83.0261325000001	-290
425.9612004	-76.1849455000001	-290
447.3338974	-67.1051634999999	-290
467.1446434	35.0429804999999	-290
309.5327664	197.8256755	-290
313.6193864	187.7977375	-290
317.6474644	213.8103115	-290
325.7759604	165.8966355	-290
326.5512004	113.7204975	-290
325.7454034	281.6713035	-290
333.5394754	265.0991925	-290
345.5688624	169.2164595	-290
341.2692354	168.8988585	-290
345.6937334	268.6176475	-290
352.3761404	260.7192955	-290
354.9312094	157.4821595	-290
366.6967714	144.7926585	-290
371.8680724	270.2094035	-290
372.3730254	123.3197625	-290
374.6056054	207.8610705	-290
375.6390034	247.5255575	-290
379.3690994	286.5491275	-290
385.6817694	138.7081815	-290
394.3974494	142.8497965	-290
399.0049914	204.8776885	-290
407.7466664	115.0019815	-290
408.8096934	238.3103695	-290
422.7145874	177.6477205	-290
421.2571824	280.9614335	-290
422.7214694	156.9048925	-290
426.8387344	141.2059545	-290
429.5412424	114.2647515	-290
432.5912194	203.5649075	-290
441.5354204	115.9467605	-290
449.2177084	199.4665535	-290
450.5362404	275.4357645	-290
449.6506464	231.4556175	-290
459.1882184	194.2797565	-290
465.5422984	289.6641685	-290
466.0510954	169.5111005	-290
468.0254324	128.0808695	-290
467.2017334	271.4024255	-290
485.5397374	159.4846375	-290
484.6089574	205.8477545	-290
489.3551884	170.2981715	-290
485.5470674	110.7432145	-290
489.8123234	193.4880365	-290
493.6738024	262.1167435	-290
321.0665974	266.4324515	-290
321.2422204	261.0589645	-290
334.5191724	135.9092425	-290
333.5563034	224.3860865	-290
363.4825274	169.7955175	-290
412.0093384	280.2105865	-290
425.8197394	208.5335995	-290
431.7249424	258.0626245	-290
457.6980024	114.9276635	-290
485.3515074	260.7117095	-290
317.2127624	110.1363645	-290
356.2102304	234.1068345	-290
353.2347384	128.9815585	-290
363.9972444	235.4668625	-290
380.6237444	176.8573955	-290
384.0699664	255.7450885	-290
401.8736524	247.0362955	-290
408.4633464	221.2309465	-290
419.6126244	225.9391735	-290
445.2187044	165.4914565	-290
446.1054764	142.4312385	-290
476.0508544	190.6801195	-290
333.9801294	194.0963925	-290
390.7453494	177.0100805	-290
308.9390384	118.9510175	-290
329.9771654	144.4436095	-290
334.6374484	158.5272795	-290
352.5529254	213.3196755	-290
358.9807934	267.6687485	-290
364.7666774	247.3570365	-290
376.5234544	227.9970495	-290
379.5217244	113.5741445	-290
388.2770974	132.4833065	-290
393.0755844	286.8307565	-290
400.0366604	224.7562065	-290
405.3498604	166.6579965	-290
411.8810554	272.2571605	-290
432.5252184	233.1460715	-290
457.1974194	254.7610665	-290
472.9117694	137.0415365	-290
480.6285554	141.4351655	-290
481.4940344	233.2967535	-290
475.1643264	267.6630155	-290
306.4226904	406.9151295	-290
308.6681234	335.2215785	-290
320.8763184	483.5405825	-290
321.4673844	459.6806435	-290
328.4878024	407.6788885	-290
329.1346744	433.3302535	-290
334.6138614	380.7532695	-290
341.0847754	310.4506005	-290
348.2571454	443.9386515	-290
346.4056304	337.9682265	-290
347.2465914	406.7351395	-290
364.6207914	479.7697935	-290
367.9429034	390.8589685	-290
374.8352784	358.2952385	-290
378.6760644	332.5336755	-290
388.1102954	470.1968345	-290
399.9657164	368.5763025	-290
399.0025134	412.1602605	-290
407.9594904	324.4268845	-290
411.9598444	425.1141995	-290
417.0353594	397.3513645	-290
419.4774374	430.6023145	-290
423.0838094	441.2330965	-290
420.6041054	447.2584965	-290
425.7318334	385.8898915	-290
428.4897974	472.0487345	-290
434.4218744	454.3446735	-290
433.1368114	312.3999185	-290
437.4461414	357.3904415	-290
438.9461024	423.8495705	-290
436.9545234	345.0437825	-290
441.7707424	384.3458895	-290
449.0422634	320.7424715	-290
455.9963964	331.7237515	-290
455.0324004	405.5041415	-290
460.1913394	428.8699155	-290
462.4042174	326.6947025	-290
468.8219574	308.0819755	-290
484.9694344	425.3197155	-290
484.8886464	436.6560615	-290
486.1128004	417.4195715	-290
331.1401104	355.4012135	-290
378.3237644	319.5277625	-290
432.6654474	487.5223095	-290
465.0935904	359.4666575	-290
467.7913684	351.4458815	-290
312.9758404	392.0277875	-290
391.9391514	457.6644795	-290
396.4458984	485.8952775	-290
421.9817094	406.1076005	-290
477.5919064	345.8602055	-290
316.1502454	318.5939635	-290
333.9435354	413.8293535	-290
418.8075494	343.8303595	-290
321.1922674	355.9903085	-290
322.5622984	333.7288805	-290
324.6293974	471.7509525	-290
339.7171054	322.3402245	-290
347.8871734	324.2780995	-290
347.4869514	396.3234095	-290
354.1889664	381.9685405	-290
360.5638904	433.3341025	-290
365.5121684	469.1876045	-290
373.7264824	413.1726875	-290
396.5152664	327.9338195	-290
403.6971974	365.4270395	-290
408.9362214	341.4452485	-290
426.7810814	336.0364045	-290
423.3512384	379.0579315	-290
436.7699854	318.9787235	-290
443.9688454	445.3199425	-290
456.3813724	457.5002335	-290
467.9476244	430.8102775	-290
483.5915484	370.4771965	-290
484.9636424	409.8472605	-290
312.0302964	539.6788765	-290
316.7208884	516.4870335	-290
323.4798164	507.9303305	-290
332.4832754	605.2196175	-290
334.2791774	529.1376115	-290
342.0021414	555.4676465	-290
346.3056844	680.9951585	-290
357.1635204	675.3140705	-290
359.2949494	622.3211025	-290
366.3142174	657.1956445	-290
370.2489824	553.4736215	-290
385.6159884	653.2117805	-290
385.4097944	608.7715335	-290
388.5837984	635.0528035	-290
390.2840714	662.0207085	-290
399.9627884	525.8448625	-290
413.3845054	606.8880045	-290
414.4787414	657.2152815	-290
416.0211054	531.1362205	-290
419.8865724	561.0982675	-290
421.6380224	644.0854035	-290
432.1719474	642.3303025	-290
428.2283094	672.1868825	-290
435.8169084	677.1997465	-290
439.2306154	591.3904225	-290
444.1551614	620.6985895	-290
447.2036614	607.4128655	-290
452.6905684	557.8929625	-290
457.4144584	678.1658375	-290
464.7601794	519.8846305	-290
465.2804724	546.4307335	-290
469.1994204	609.4433755	-290
472.3101724	632.6361875	-290
485.0263674	622.8845765	-290
305.2761514	594.8458955	-290
310.0525774	607.1579745	-290
332.9613694	660.7340375	-290
345.6183294	511.1037165	-290
359.0928724	568.6843475	-290
369.0952884	530.5228245	-290
408.4400224	542.1640035	-290
479.7852704	552.8690035	-290
486.4181344	546.7518195	-290
304.2185604	549.4491225	-290
345.3188784	582.7014885	-290
351.8592814	526.2855235	-290
351.7145584	656.4742245	-290
358.0136494	587.4586665	-290
382.6422594	628.9554055	-290
414.3445904	683.9342865	-290
414.4566344	579.2078795	-290
413.1318654	553.2938095	-290
421.2444064	578.2217925	-290
435.5724894	571.7411475	-290
436.5275284	554.8630295	-290
474.2841194	571.4779755	-290
378.3185934	675.8345455	-290
382.9620654	581.5790715	-290
471.1531494	582.7350495	-290
474.5104464	598.4492445	-290
474.8930044	589.9488375	-290
337.7303844	613.9192305	-290
339.4612014	638.6756425	-290
338.0841454	626.4638915	-290
343.8485094	587.4915775	-290
388.0021584	528.1348875	-290
394.4437274	527.7229295	-290
405.0092974	667.1432495	-290
405.3669654	646.9735665	-290
412.2319694	591.5249405	-290
431.8322464	518.9514635	-290
447.3671314	667.2767455	-290
452.3301214	573.3835405	-290
455.0646454	663.2899275	-290
468.4741714	688.4881195	-290
477.1503634	662.3744605	-290
323.2716474	553.8071935	-290
321.3068554	568.2826095	-290
306.1666044	838.2086075	-290
307.6541204	726.6981185	-290
315.7333994	776.2953685	-290
322.6684904	870.6283175	-290
323.3721274	840.2071975	-290
324.2596244	801.6875005	-290
332.7149024	796.2204005	-290
340.5819364	747.5753595	-290
350.8088664	708.4880715	-290
353.1016944	761.6578635	-290
372.6946644	872.1173215	-290
378.2176554	879.5345565	-290
381.6375744	784.0116565	-290
382.6854434	804.0372635	-290
385.2620084	864.5285975	-290
386.7302224	742.6606515	-290
386.0218984	783.7274775	-290
382.8249304	738.0365405	-290
388.1364584	843.9415875	-290
396.1104404	838.8140875	-290
395.3174624	764.7960515	-290
401.7756064	804.9176335	-290
401.7149154	763.2409035	-290
401.1513824	885.7270195	-290
411.2082304	821.6416855	-290
410.9612364	891.1851535	-290
419.7339204	848.5935335	-290
430.0175964	713.6507735	-290
448.2636154	848.1429775	-290
456.0919554	723.8143695	-290
456.0189174	783.0294355	-290
459.7439274	748.1613685	-290
465.9859294	858.3070005	-290
469.6166474	783.8036005	-290
473.4255584	812.6392625	-290
480.3914474	713.0512505	-290
488.4066264	809.2362935	-290
324.9329054	882.0157775	-290
398.1376324	736.6277355	-290
405.3035274	733.9810225	-290
413.3934284	712.8792905	-290
474.8018774	797.8411315	-290
478.7093024	844.4644965	-290
308.1059454	822.0293325	-290
330.8338484	749.5155665	-290
361.4228984	746.6756975	-290
380.0588854	713.9192025	-290
397.2975294	824.1871925	-290
403.8841044	709.4842165	-290
427.7225164	842.5775865	-290
464.4015644	875.8873315	-290
322.3289784	720.7350825	-290
311.1366124	803.2997305	-290
330.4559644	757.7195355	-290
348.8623014	790.3790345	-290
361.4007574	808.4068055	-290
362.9206644	737.8992745	-290
369.0267054	775.6178235	-290
426.8918194	873.3269215	-290
430.1823024	810.6828345	-290
439.5405444	872.5705655	-290
445.8700504	776.4202335	-290
452.6410134	811.1291775	-290
459.7951094	715.5178705	-290
469.8844894	760.3356375	-290
472.3539724	821.7492715	-290
472.9003154	829.6932025	-290
480.2464264	802.1423005	-290
483.1130054	873.9679715	-290
523.2275904	757.3438555	-290
523.7350424	876.9711795	-290
524.3953424	733.5446995	-290
531.1220014	822.6086905	-290
544.7266694	822.4814015	-290
550.1886784	776.2553665	-290
549.2718414	803.2967845	-290
550.0663574	855.5709615	-290
552.4195554	720.7006345	-290
559.1286564	879.9134225	-290
568.0177764	726.2692675	-290
565.9219974	793.1256715	-290
568.4762104	846.3717345	-290
568.7730364	878.9927625	-290
572.3834444	775.7721325	-290
575.5640464	709.8659765	-290
570.7848034	732.9901575	-290
584.9068064	742.7636755	-290
596.3474934	895.8186885	-290
597.6854144	816.1501535	-290
599.7694004	844.1402765	-290
605.2380674	855.8273065	-290
605.6947364	770.7771095	-290
606.1796774	831.7053295	-290
611.1327144	890.8110405	-290
613.8638774	792.6185685	-290
627.0072634	873.5062135	-290
627.4832504	797.4727805	-290
633.6303064	756.6757575	-290
638.0221764	714.2951725	-290
639.0288814	734.7653295	-290
649.0727174	769.7557455	-290
656.0431294	715.5300815	-290
655.5329044	857.8720265	-290
653.7472334	804.8109825	-290
658.0779694	763.5544715	-290
664.4690494	819.9154145	-290
665.6128284	801.1916535	-290
675.3415864	781.0639765	-290
680.1048374	806.2528505	-290
680.6419564	886.6583815	-290
602.1839104	781.2751075	-290
612.0693464	888.1698185	-290
639.7474944	784.2472675	-290
640.1940104	747.7949475	-290
658.1576254	785.3094155	-290
685.4519404	712.3051505	-290
686.8543544	863.4075845	-290
511.9884054	848.0209775	-290
540.2143084	751.3382825	-290
584.0064524	713.5305015	-290
591.2074214	853.9021735	-290
602.9934014	754.6259095	-290
608.0291744	758.3208525	-290
644.6277834	793.8108315	-290
663.9098304	732.7534515	-290
672.1478194	831.0231395	-290
553.6222504	878.6223065	-290
659.3648694	753.7200295	-290
507.1134514	754.5123685	-290
546.0874074	833.5573985	-290
